id,SalePrice
2734,141039.30709856952
2735,132339.98244125402
2736,135602.36048306676
2737,121699.26423154006
2738,138676.00149331684
2739,158559.81946230028
2740,136080.34514322173
2741,146018.94773307216
2742,153977.7014909882
2743,154972.77320600796
2744,162868.30210607446
2745,140297.73812167766
2746,137813.12508372238
2747,154009.12336718768
2748,127924.14668340783
2749,128329.69138069736
2750,128029.8010555907
2751,135100.06055028303
2752,203780.46155543937
2753,145385.76155832456
2754,204566.15074290615
2755,136178.48787033037
2756,95391.15965594913
2757,72273.83150333265
2758,86999.88197892791
2759,163517.73068698362
2760,121316.09237865801
2761,141391.3880771529
2762,143518.98530042378
2763,185885.44649420114
2764,153282.46818858187
2765,290651.76794985344
2766,127420.81793724
2767,87236.276835843
2768,131643.29797989063
2769,133129.15771328023
2770,142949.68783464126
2771,105986.31237487526
2772,110979.8641562973
2773,164707.7100363869
2774,140270.55528303445
2775,117268.42347406813
2776,143286.7435847029
2777,146183.59659859064
2778,105541.93703871187
2779,123155.06896444906
2780,98056.89611942462
2781,97315.48838739957
2782,95688.60611795344
2783,98173.29480558938
2784,122034.72079175765
2785,137170.9528550543
2786,69177.58317713079
2787,126355.32160505769
2788,74414.0989691237
2789,174829.01841844103
2790,93835.44427728247
2791,111125.21414572497
2792,53761.601312506034
2793,154729.97980786837
2794,100951.13063804693
2795,120169.64593330889
2796,99712.77554298082
2797,194287.43537165807
2798,108244.6028519543
2799,117367.94332854127
2800,69344.4542943862
2801,112981.64520730758
2802,128925.26672313706
2803,168760.91232328094
2804,129491.29986576199
2805,99745.92210400359
2806,84295.18488313982
2807,160525.5632953406
2808,146466.15310384342
2809,131240.7993948178
2810,124797.84369832152
2811,159501.80949090782
2812,168213.68285766954
2813,156275.5424388175
2814,161846.75348810974
2815,98486.15558930366
2816,237718.12763947723
2817,155566.38754070067
2818,130594.23738808355
2819,166914.22863723087
2820,135385.38899339928
2821,105184.33086375186
2822,196333.02874752056
2823,307169.4251893449
2824,166326.8358008744
2825,150553.52747013426
2826,129728.4402313174
2827,138404.6021472945
2828,211002.26710010562
2829,213352.1006073163
2830,228112.38772838455
2831,176886.02764754987
2832,237958.0675532236
2833,304203.5129520063
2834,219983.3578966611
2835,226320.77373764833
2836,191748.36330790006
2837,156797.6612851075
2838,151162.6675027946
2839,172936.04779898212
2840,204634.83458082945
2841,205790.2417937849
2842,230490.43820375702
2843,148664.19929093306
2844,171814.72236866166
2845,127204.79884086456
2846,208915.13602082033
2847,208489.02095376133
2848,217745.31033078497
2849,196811.37963373706
2850,282097.16734353895
2851,215650.49565677025
2852,241049.19991806243
2853,234065.03344273154
2854,137657.00451403589
2855,199296.48671152713
2856,200251.72407682752
2857,190550.19001906444
2858,205446.67594134106
2859,106826.67849973212
2860,122183.01152685045
2861,124952.9396170704
2862,185825.92861624062
2863,127326.28409875493
2864,240752.28680507414
2865,142878.81508191058
2866,142525.26263588696
2867,97882.65705930184
2868,93905.16149247151
2869,98928.66211918418
2870,120390.75791167928
2871,84888.91837016537
2872,51030.53204432587
2873,97338.60559278283
2874,138837.57801781088
2875,113098.10549544156
2876,164500.86086198202
2877,146485.822146331
2878,164059.14955737695
2879,133943.29046931118
2880,103696.04035347936
2881,144974.0514103074
2882,176428.90422273247
2883,193944.40550215534
2884,203466.25575119248
2885,186895.12184336694
2886,229082.46888613803
2887,100379.65667176836
2888,142568.42862805165
2889,58777.322350947565
2890,81209.6468584288
2891,136254.98796437826
2892,43176.51563594653
2893,71641.5318328039
2894,55114.14901298751
2895,323044.1096903584
2896,278984.08593968616
2897,207862.69089073717
2898,150512.81802887135
2899,215656.43010185807
2900,158554.32463850544
2901,212379.5731626641
2902,183428.49352866993
2903,332198.3429801306
2904,347781.76376183657
2905,85715.75768295792
2906,196983.94719233282
2907,114498.92492757337
2908,130027.78283505984
2909,154385.55389302596
2910,78097.50007306272
2911,83366.93399771594
2912,148245.26889583067
2913,84248.76752345938
2914,80139.6489634469
2915,87496.3436690566
2916,85034.58301964645
2917,165128.54225094116
2918,119034.14941216528
2919,227808.9347615508
